"x1","r_true","r_LL","r_KLR"
-3.5,2.02323104340574,0.817777127982365,1.28924455179502
-3.4825,1.97270261033647,0.818861196097817,1.27814159247968
-3.465,1.91891747450943,0.819946701284128,1.2659115360717
-3.4475,1.86236004057946,0.821033645446318,1.25252398492556
-3.43,1.8035181199627,0.822122030491933,1.23795587738791
-3.4125,1.74287549149592,0.823211858331049,1.22219294196668
-3.395,1.68090505262451,0.824303130876273,1.20523104380481
-3.3775,1.61806268910428,0.825395850042748,1.18707736786499
-3.36,1.55478195831063,0.826490017748154,1.16775138529347
-3.3425,1.49146964785577,0.827585635912716,1.14728555431009
-3.325,1.4285022388109,0.828682706459202,1.12572571468669
-3.3075,1.36622327269848,0.829781231312931,1.10313114524344
-3.29,1.30494159458504,0.830881212401772,1.0795742664105
-3.2725,1.24493042180935,0.831982651656151,1.0551399841681
-3.255,1.18642716957987,0.833085551009054,1.02992468681526
-3.2375,1.12963395104727,0.834189912396027,1.00403492113299
-3.22,1.07471866043823,0.835295737755183,0.977585788662437
-3.2025,1.02181654315098,0.836403029027205,0.950699115103296
-3.185,0.971032155928707,0.837511788155347,0.923501455459387
-3.1675,0.922441622796125,0.838622017085441,0.896122003907476
-3.15,0.876095097755407,0.839733717765896,0.868690480073309
-3.1325,0.83201935265241,0.840846892147707,0.841335062369468
-3.115,0.79022041752072,0.841961542184452,0.814180434461308
-3.0975,0.750686210507183,0.843077669832301,0.787346003211614
-3.08,0.713389104660842,0.844195277050016,0.760944336248362
-3.0625,0.678288388986797,0.845314365798956,0.735079855378476
-3.045,0.645332590870617,0.84643493804308,0.709847809277322
-3.0275,0.614461635995448,0.847556995748951,0.685333536050792
-3.01,0.585608830011528,0.848680540885738,0.661612014151852
-2.9925,0.558702653358474,0.849805575425221,0.638747689363747
-2.975,0.533668366730052,0.850932101341794,0.616794556600521
-2.9575,0.510429429707632,0.852060120612467,0.595796468404799
-2.94,0.488908739112055,0.853189635216872,0.575787637349152
-2.9225,0.469029696704791,0.854320647137266,0.5567932970158
-2.905,0.450717118099582,0.855453158358532,0.538830485657572
-2.8875,0.43389799622872,0.856587170868184,0.521908917751447
-2.87,0.418502133552399,0.857722686656374,0.506031911109403
-2.8525,0.404462657512812,0.858859707715887,0.491197340651322
-2.835,0.391716433619393,0.859998236042155,0.477398594019944
-2.8175,0.380204390102203,0.861138273633252,0.46462550860776
-2.8,0.369871767370793,0.8622798224899,0.452865273995368
-2.7825,0.360668304638915,0.863422884615477,0.442103288049655
-2.765,0.352548375082241,0.864567462016013,0.432323958835035
-2.7475,0.345471079836908,0.865713556700199,0.423511447942263
-2.73,0.339400310060298,0.866861170679388,0.415650353776084
-2.7125,0.334304785191858,0.8680103059676,0.408726335744514
-2.695,0.330158074491565,0.869160964581526,0.402726682167918
-2.6775,0.326938607910595,0.870313148540526,0.397640826108163
-2.66,0.324629681369569,0.871466859866643,0.393460814251245
-2.6425,0.323219460586306,0.872622100584595,0.390181734513359
-2.625,0.322700986704444,0.873778872721787,0.387802108232012
-2.6075,0.323072186120544,0.874937178308311,0.386324252698705
-2.59,0.324335886081414,0.876097019376951,0.385754619428573
-2.5725,0.326499836814723,0.877258397963184,0.386104112976714
-2.555,0.329576740152363,0.878421316105186,0.387388394321769
-2.5375,0.333584283794744,0.879585775843835,0.389628171855319
-2.52,0.338545179532612,0.880751779222715,0.392849481841355
-2.5025,0.344487202878584,0.881919328288117,0.397083958835121
-2.485,0.351443230652627,0.883088425089048,0.402369094959408
-2.4675,0.359451272104816,0.884259071677229,0.40874848510797
-2.45,0.368554488138548,0.885431270107099,0.416272053057498
-2.4325,0.378801192115084,0.886605022435825,0.424996251098532
-2.415,0.390244824577589,0.887780330723297,0.434984223126211
-2.3975,0.402943893037183,0.888957197032138,0.446305918156189
-2.38,0.416961866729347,0.890135623427704,0.459038137960341
-2.3625,0.43236701499892,0.89131561197809,0.473264498984068
-2.345,0.449232176738165,0.892497164754131,0.489075284978622
-2.3275,0.46763444712788,0.893680283829409,0.506567162963885
-2.31,0.487654766871364,0.894864971280254,0.525842731388573
-2.2925,0.509377398232889,0.896051229185746,0.54700986589282
-2.275,0.53288927157732,0.897239059627727,0.570180825190334
-2.2575,0.55827918584957,0.898428464690792,0.595471077633408
-2.24,0.585636846638026,0.899619446462304,0.622997808440459
-2.2225,0.61505172625094,0.900812007032391,0.652878068855059
-2.205,0.646611731722049,0.902006148493953,0.685226532225597
-2.1875,0.680401668976482,0.903201872942663,0.720152828726233
-2.17,0.716501494650922,0.904399182476974,0.757758440749296
-2.1525,0.754984351381607,0.905598079198118,0.798133155375635
-2.135,0.795914387836722,0.906798565210115,0.841351089116606
-2.1175,0.839344371429543,0.908000642619773,0.887466323428354
-2.1,0.885313109513921,0.909204313536693,0.936508217106359
-2.0825,0.933842703884517,0.910409580073272,0.988476492936994
-2.065,0.984935673460531,0.911616444344709,1.04333622976839
-2.0475,1.03857199092127,0.912824908469005,1.10101292577145
-2.03,1.09470609049159,0.914034974566969,1.16138783182822
-2.0125,1.15326391565622,0.915246644762223,1.22429378294451
-1.995,1.21414008682853,0.916459921181203,1.28951177718098
-1.9775,1.27719527933795,0.917674805953163,1.35676856251854
-1.96,1.34225391088048,0.91889130121018,1.42573548912325
-1.9425,1.40910224409874,0.92010940908716,1.49602886494347
-1.925,1.47748701349915,0.921329131721834,1.56721201462611
-1.9075,1.54711468577467,0.922550471254772,1.638799184806
-1.89,1.61765145814833,0.923773429829379,1.71026136392357
-1.8725,1.6887240900732,0.924998009591901,1.7810339946646
-1.855,1.75992164918114,0.92622421269143,1.85052645652506
-1.8375,1.83079823265482,0.927452041279906,1.91813309114877
-1.82,1.90087670036609,0.928681497512124,1.98324544146955
-1.8025,1.96965342664802,0.929912583545733,2.04526528542427
-1.785,2.03660404423819,0.931145301541242,2.10361797405015
-1.7675,2.10119011785915,0.932379653662027,2.15776553909924
-1.75,2.16286664749449,0.933615642074329,2.20721902204334
-1.7325,2.22109026432173,0.934853268947262,2.25154949718764
-1.715,2.27532794729031,0.936092536452814,2.29039731634742
-1.6975,2.32506605736524,0.937333446765855,2.32347918796974
-1.68,2.36981946133276,0.938576002064134,2.35059281375722
-1.6625,2.40914049945338,0.939820204528291,2.37161893264498
-1.645,2.4426275425355,0.941066056341854,2.38652075591395
-1.6275,2.46993288517415,0.942313559691247,2.39534090841477
-1.61,2.4907697334513,0.943562716765792,2.39819611004253
-1.5925,2.50491806727444,0.944813529757712,2.39526993092515
-1.575,2.51222918910731,0.946066000862139,2.38680402758805
-1.5575,2.51262881093212,0.947320132277111,2.37308831246297
-1.54,2.50611857817579,0.948575926203583,2.35445052494641
-1.5225,2.49277598092585,0.949833384845426,2.331245660584
-1.505,2.47275265665273,0.951092510409434,2.30384567959619
-1.4875,2.44627114230536,0.952353305105324,2.27262986194887
-1.47,2.41362018453245,0.953615771145745,2.23797610927592
-1.4525,2.37514876255317,0.954879910746278,2.20025342001456
-1.435,2.33125901682512,0.956145726125439,2.15981568848664
-1.4175,2.28239830653798,0.957413219504688,2.11699690586983
-1.4,2.22905063901918,0.958682393108428,2.07210777448908
-1.3825,2.17172772386279,0.959953249164013,2.02543368892009
-1.365,2.11095990404355,0.961225789901746,1.97723398924717
-1.3475,2.04728720605131,0.962500017554889,1.92774235377107
-1.33,1.98125073224332,0.963775934359665,1.87716817015094
-1.3125,1.91338459260103,0.965053542555259,1.82569870459904
-1.295,1.8442085415948,0.966332844383827,1.77350187735249
-1.2775,1.77422145074231,0.967613842090495,1.72072944826249
-1.26,1.70389571055422,0.968896537923367,1.66752041815672
-1.2425,1.63367261866225,0.970180934133526,1.61400445904944
-1.225,1.56395877560978,0.97146703297504,1.56030519891761
-1.2075,1.49512347739003,0.972754836704963,1.50654320439148
-1.19,1.42749706538166,0.974044347583344,1.45283852712922
-1.1725,1.36137017057832,0.975335567873225,1.3993127065491
-1.155,1.29699377034098,0.976628499840652,1.34609015244294
-1.1375,1.2345799624284,0.977923145754669,1.29329886490519
-1.12,1.1743033526295,0.979219507887334,1.24107048470062
-1.1025,1.11630294856543,0.980517588513714,1.18953970300014
-1.085,1.06068445262139,0.98181738991189,1.13884309338341
-1.0675,1.00752285087249,0.983118914362967,1.08911745906227
-1.05,0.956865201590208,0.984422164151071,1.04049781242251
-1.0325,0.908733535750022,0.985727141563357,0.993115120536957
-1.015,0.863127792226902,0.987033848890012,0.947093958119355
-0.9975,0.820028721437376,0.988342288424258,0.902550208015352
-0.98,0.779400702516993,0.989652462462357,0.859588939084439
-0.9625,0.741194430249579,0.990964373303618,0.818302573297097
-0.945,0.705349438524017,0.992278023250393,0.778769429783458
-0.9275,0.671796436812709,0.99359341460809,0.741052705603294
-0.91,0.640459444857889,0.994910549685171,0.70519992355251
-0.8925,0.611257718310578,0.99622943079316,0.671242848716014
-0.875,0.584107464451885,0.997550060246643,0.639197849775001
-0.8575,0.558923352351915,0.998872440363276,0.609066659865555
-0.84,0.535619825944272,1.00019657346379,0.580837476075513
-0.8225,0.51411223160101,1.00152246187198,0.554486326870791
-0.805,0.494317773990652,1.00285010791474,0.529978632709891
-0.7875,0.476156315408311,1.00417951392204,0.50727088623237
-0.77,0.459551034502693,1.00551068222692,0.486312383763957
-0.7525,0.444428960508207,1.00684361516556,0.467046948363601
-0.735,0.4307213988327,1.00817831507719,0.449414595097168
-0.7175,0.418364263253712,1.00951478430415,0.433353100586997
-0.7,0.407298329128042,1.01085302519191,0.418799450231993
-0.6825,0.397469420997464,1.01219304008903,0.405691147098927
-0.665,0.388828546841653,1.01353483134719,0.393967375844244
-0.6475,0.381331990039185,1.01487840132116,0.383570022837064
-0.63,0.374941368889115,1.01622375236889,0.374444559796566
-0.6125,0.36962367234854,1.01757088685139,0.366540802753764
-0.595,0.365351279476332,1.01891980713285,0.359813561123765
-0.5775,0.362101968952251,1.02027051558057,0.35422319332315
-0.56,0.359858923969716,1.02162301456499,0.349736085911542
-0.5425,0.358610736779768,1.02297730645969,0.346325072906757
-0.525,0.358351416188885,1.02433339364142,0.343969810934434
-0.5075,0.35908040037641,1.02569127849004,0.342657124412558
-0.49,0.360802576487804,1.02705096338861,0.342381333187119
-0.4725,0.363528307565285,1.02841245072331,0.343144573035404
-0.455,0.367273466483928,1.0297757428835,0.344957117302511
-0.4375,0.372059475654766,1.03114084226171,0.347837705658099
-0.42,0.377913350322784,1.03250775125365,0.351813883538685
-0.4025,0.384867742313634,1.03387647225818,0.356922353229852
-0.385,0.392960980056862,1.03524700767735,0.363209334668141
-0.3675,0.402237099625971,1.03661935991641,0.370730930811665
-0.35,0.412745860380908,1.03799353138379,0.379553488742946
-0.3325,0.424542737574793,1.0393695244911,0.389753943429316
-0.315,0.437688882997777,1.04074734165316,0.401420126195511
-0.2975,0.452251043387411,1.04212698528799,0.414651014413774
-0.28,0.468301424955608,1.04350845781681,0.429556892693625
-0.2625,0.485917490995542,1.04489176166405,0.446259389033641
-0.245,0.505181678177104,1.04627689925736,0.464891342154308
-0.2275,0.526181015868756,1.04766387302761,0.485596448855151
-0.21,0.549006631702209,1.04905268540888,0.508528633161965
-0.1925,0.573753125704373,1.05044333883848,0.533851072840469
-0.175,0.600517794753028,1.05183583575697,0.561734814304662
-0.1575,0.629399688977643,1.05323017860812,0.592356904953969
-0.14,0.660498482146448,1.05462636983895,0.625897973576825
-0.1225,0.693913139187086,1.05602441189972,0.662539195778465
-0.105,0.729740365918917,1.05742430724395,0.702458593532946
-0.0874999999999995,0.768072828968404,1.0588260583284,0.745826636892416
-0.0699999999999998,0.808997137825798,1.06022966761309,0.792801142295912
-0.0524999999999998,0.852591586195464,1.06163513756131,0.843521496008231
-0.0349999999999997,0.898923656279555,1.06304247063959,0.898102272551047
-0.0174999999999996,0.948047297460282,1.06445166931776,0.956626365303859
4.44089209850063e-16,1,1.06586273606891,1.01913779756501
0.0175000000000005,1.054799694782,1.06727567336941,1.08563443413586
0.0350000000000001,1.11244152160683,1.06869048369891,1.15606086193898
0.0525000000000002,1.17289452088346,1.07010716954035,1.23030174868309
0.0700000000000003,1.23609831635193,1.07152573337996,1.30817601632655
0.0875000000000004,1.30195986927841,1.07294617770727,1.38943217648796
0.105,1.37035039680279,1.0743685050151,1.47374516432652
0.1225,1.44110255812636,1.07579271779959,1.56071497351619
0.140000000000001,1.51400802126034,1.07721881856017,1.64986733746401
0.1575,1.588815529325,1.0786468097996,1.74065662282807
0.175,1.6652295880945,1.08007669402396,1.83247100493071
0.1925,1.74290989486522,1.08150847374262,1.92463988713414
0.21,1.82147162211771,1.08294215146832,2.01644341543356
0.2275,1.90048665733206,1.08437772971711,2.10712383391576
0.245000000000001,1.97948588240254,1.08581521100837,2.19589833454655
0.2625,2.05796255234858,1.08725459786482,2.28197298304408
0.28,2.13537680372165,1.08869589281255,2.36455725643808
0.2975,2.21116128889364,1.09013909838096,2.44287870984708
0.315,2.28472789427709,1.09158421710283,2.51619729987059
0.3325,2.35547545981476,1.09303125151428,2.58381892705458
0.350000000000001,2.42279837543892,1.09448020415482,2.6451078153566
0.3675,2.48609588953846,1.09593107756729,2.69949741623641
0.385,2.54478192683482,1.09738387429793,2.74649960224921
0.4025,2.59829518054305,1.09883859689634,2.78571199337074
0.42,2.64610921827948,1.1002952479155,2.81682333331399
0.4375,2.68774232463817,1.10175382991179,2.83961689874274
0.455,2.72276679710475,1.10321434544495,2.8539719792283
0.472500000000001,2.75081741693641,1.10467679707815,2.85986350926504
0.49,2.77159883317464,1.10614118737792,2.857359966379
0.5075,2.78489162580787,1.10760751891422,2.84661967297732
0.525,2.79055685236334,1.10907579426041,2.82788565637175
0.5425,2.78853892936877,1.11054601599325,2.80147923366976
0.56,2.77886675413989,1.11201818669292,2.76779249798255
0.577500000000001,2.76165303075683,1.11349230894304,2.72727989107456
0.595000000000001,2.73709182415709,1.11496838533063,2.6804490558171
0.612500000000001,2.70545442516203,1.11644641844615,2.6278511695253
0.630000000000001,2.66708366420815,1.1179264108835,2.57007096567223
0.6475,2.62238686006186,1.11940836524,2.50771665540948
0.665,2.57182762974253,1.12089228411644,2.44140996037693
0.6825,2.51591681566462,1.12237817011702,2.37177646317139
0.7,2.45520280463913,1.12386602584943,2.2994364706044
0.7175,2.39026152048164,1.1253558539248,2.22499656706971
0.735,2.32168636782408,1.12684765695772,2.14904201113312
0.7525,2.25007839015822,1.12834143756626,2.07213009864781
0.77,2.17603688147968,1.12983719837193,1.99478458162386
0.7875,2.10015065985733,1.13133494199974,1.91749119548915
0.805000000000001,2.02299017477553,1.13283467107818,1.84069431023057
0.822500000000001,1.94510058024854,1.13433638823922,1.76479468517541
0.840000000000001,1.86699586453329,1.13584009611831,1.69014827468029
0.857500000000001,1.78915408667764,1.13734579735441,1.61706600422279
0.875,1.71201373181967,1.13885349458996,1.54581441440114
0.8925,1.63597116248093,1.14036319047092,1.47661705473182
0.91,1.5613791131176,1.14187488764674,1.40965650000227
0.9275,1.48854615059352,1.14338858877041,1.34507685897921
0.945,1.41773700435993,1.1449042964984,1.28298664783717
0.9625,1.3491736569894,1.14642201349073,1.22346190785673
0.98,1.28303707806601,1.14794174241094,1.16654945770838
0.9975,1.21946948180932,1.14946348592609,1.11227018390151
1.015,1.15857699057513,1.15098724670678,1.06062228769744
1.0325,1.10043259179893,1.15251302742717,1.01158442202211
1.05,1.0450792842483,1.15404083076493,0.965118666876117
1.0675,0.992533319848795,1.15557065940131,0.921173305806989
1.085,0.942787459105848,1.15710251602109,0.879685378731867
1.1025,0.8958141705933,1.15863640331264,0.840582997495653
1.12,0.851568717538614,1.16017232396786,0.803787419882628
1.1375,0.809992086728037,1.16171028068224,0.769214885351753
1.155,0.77101372640911,1.16325027615483,0.736778221613504
1.1725,0.734554070312258,1.16479231308827,0.706388235455152
1.19,0.700526834170854,1.16633639418877,0.677954904134034
1.2075,0.668841079096459,1.16788252216615,0.651388385405668
1.225,0.63940304283922,1.16943069973379,0.62659986504317
1.2425,0.612117745364954,1.1709809296087,0.60350226074102
1.26,0.58689037938521,1.17253321451146,0.582010800763202
1.2775,0.563627499589532,1.17408755716628,0.562043494755314
1.295,0.542238026473534,1.17564396030098,0.543521512928192
1.3125,0.52263408196499,1.17720242664698,0.526369488447418
1.33,0.504731674656708,1.17876295893933,0.51051575641488
1.3475,0.488451252488771,1.1803255599167,0.495892541369813
1.365,0.473718140304084,1.18189023232142,0.482436103813882
1.3825,0.460462878938308,1.18345697889941,0.470086854909974
1.4,0.448621481493134,1.18502580240026,0.458789447237895
1.4175,0.438135621260968,1.18659670557719,0.448492848325296
1.435,0.428952764485978,1.18816969118708,0.439150402617189
1.4525,0.421026259814163,1.18974476199047,0.430719886606549
1.47,0.41431539494426,1.19132192075154,0.423163561026159
1.4875,0.408785429671383,1.19290117023815,0.416448223299731
1.505,0.404407613236037,1.19448251322182,0.410545262871095
1.5225,0.40115919266383,1.19606595247775,0.405430721574007
1.54,0.399023417610153,1.19765149078482,0.401085360871585
1.5575,0.397989546107698,1.19923913092558,0.397494737578347
1.575,0.398052854546817,1.2008288756863,0.394649289572168
1.5925,0.399214654189502,1.2024207278569,0.392544432994165
1.61,0.401482315514715,1.20401469023103,0.391180672502761
1.6275,0.404869300701462,1.20561076560603,0.390563726268562
1.645,0.40939520356099,1.20720895678297,0.390704667538085
1.6625,0.415085795214889,1.2088092665666,0.391620084719665
1.68,0.421973072766315,1.2104116977654,0.393332262012485
1.6975,0.430095307112779,1.21201625319159,0.3958693825645
1.715,0.439497084888753,1.2136229356611,0.399265755959843
1.7325,0.450229338295433,1.2152317479936,0.403562071451906
1.75,0.462349355268123,1.21684269301249,0.40880567772653
1.7675,0.475920761048922,1.21845577354492,0.415050889052617
1.785,0.491013460780031,1.22007099242179,0.422359316407757
1.8025,0.5077035312257,1.22168835247775,0.430800220509963
1.82,0.526073048192664,1.2233078565512,0.440450881600191
1.8375,0.546209834685011,1.22492950748431,0.45139697826481
1.855,0.568207113348076,1.22655330812302,0.463732964528194
1.8725,0.59216304538929,1.22817926131704,0.477562430856182
1.89,0.618180136989871,1.22980736991986,0.492998430576353
1.9075,0.646364493333786,1.23143763678874,0.510163748543035
1.925,0.676824899889775,1.23307006478474,0.529191083682766
1.9425,0.7096717106143,1.23470465677272,0.550223111412057
1.96,0.745015523437016,1.23634141562132,0.573412385936022
1.9775,0.782965624895174,1.23798034420299,0.598921036284681
1.995,0.823628188253062,1.239621445394,0.62692020386992
2.0125,0.867104213029148,1.2412647220744,0.657589163685748
2.03,0.913487198697266,1.2429101771281,0.691114066460383
2.0475,0.962860551547272,1.2445578134428,0.727686235643745
2.065,1.01529473136712,1.24620763391005,0.767499951725841
2.0825,1.07084415377482,1.24785964142521,0.81074965777818
2.1,1.12954387465137,1.24951383888751,0.857626525115473
2.1175,1.19140609508924,1.25117022919998,0.908314327452027
2.135,1.25641653836411,1.25282881526955,0.962984586723935
2.1525,1.32453076433971,1.25448960000695,1.02179097461976
2.17,1.39567050099065,1.25615258632682,1.08486298138314
2.1875,1.46972008681914,1.25781777714763,1.15229889789612
2.205,1.54652313117922,1.25948517539172,1.22415819828702
2.2225,1.62587951113562,1.26115478398531,1.3004534576565
2.24,1.70754283262864,1.26282660585852,1.38114199166151
2.2575,1.79121848950581,1.26450064394532,1.46611745958307
2.275,1.87656245553614,1.26617690118359,1.55520172731006
2.2925,1.96318094102557,1.26785538051509,1.64813733782026
2.31,2.05063103641062,1.2695360848855,1.74458098001537
2.3275,2.13842244971859,1.27121901724439,1.84409837749841
2.345,2.22602042280433,1.27290418054525,1.94616103224291
2.3625,2.3128498828767,1.27459157774546,2.0501452494983
2.38,2.39830085145199,1.27628121180635,2.15533383580125
2.3975,2.48173509334642,1.27797308569317,2.2609207989075
2.415,2.56249394487788,1.27966720237509,2.36601928582001
2.4325,2.63990721469585,1.28136356482522,2.46967287399307
2.45,2.71330300453179,1.28306217602062,2.57087018483428
2.4675,2.782018252834,1.28476303894228,2.66856262398336
2.485,2.8454097640265,1.28646615657515,2.761684878174
2.5025,2.90286545231248,1.28817153190815,2.84917762452839
2.52,2.9538155036813,1.28987916793414,2.93001174705283
2.5375,2.99774314492377,1.29158906764997,3.00321321956006
2.555,3.03419470542036,1.29330123405643,3.06788771628421
2.5725,3.06278866708121,1.29501567015833,3.12324396132801
2.59,3.08322342026927,1.29673237896442,3.1686148330942
2.6075,3.09528347830872,1.29845136348748,3.20347530341298
2.625,3.09884394904525,1.30017262674425,3.22745641206455
2.6425,3.09387311700243,1.30189617175548,3.24035464995696
2.66,3.0804330515347,1.30362200154595,3.24213633804949
2.6775,3.0586782221617,1.3053501191444,3.23293683022287
2.695,3.02885216888902,1.30708052758362,3.21305462021198
2.7125,2.99128233963537,1.30881322990043,3.18294067795132
2.73,2.94637326590049,1.31054822913563,3.14318356237254
2.7475,2.8945982988564,1.3122855283341,3.09449104112813
2.765,2.83649016894978,1.31402513054472,3.03766908167441
2.7825,2.77263066129738,1.31576703882044,2.973599155782
2.8,2.70363971575454,1.31751125621824,2.90321481882607
2.8175,2.63016426436104,1.31925778579916,2.82747848881738
2.835,2.55286711042518,1.32100663062828,2.74735926488978
2.8525,2.47241613391298,1.32275779377477,2.66381250086502
2.87,2.38947407869019,1.32451127831186,2.57776169857977
2.8875,2.30468914051604,1.32626708731683,2.49008312062388
2.905,2.21868653273351,1.32802522387108,2.40159335528408
2.9225,2.13206116163984,1.32978569106007,2.31303990864127
2.94,2.0453714977895,1.33154849197334,2.225094758579
2.9575,1.9591346850294,1.33331362970456,2.13835068899898
2.975,1.87382288766206,1.33508110735147,2.05332013321235
2.9925,1.78986083919379,1.33685092801592,1.97043619418509
3.01,1.70762452468538,1.3386230948039,1.89005547485536
3.0275,1.62744090341778,1.34039761082548,1.81246234126739
3.045,1.54958855967727,1.34217447919487,1.73787425086455
3.0625,1.47429915687302,1.34395370303041,1.66644780347965
3.08,1.40175956356302,1.34573528545458,1.59828520878621
3.0975,1.332114518694,1.34751922959398,1.53344090693101
3.115,1.26546970671481,1.34930553857937,1.47192812498555
3.1325,1.20189512036238,1.35109421554566,1.41372519763335
3.15,1.1414285989752,1.3528852636319,1.35878152379122
3.1675,1.08407944230528,1.35467868598132,1.30702306999985
3.185,1.02983201317734,1.35647448574131,1.25835736541918
3.2025,0.978649256270886,1.35827266606343,1.21267796167921
3.22,0.930476074168321,1.36007323010342,1.16986835365712
3.2375,0.885242515128827,1.3618761810212,1.12980537478267
3.255,0.842866739434256,1.36368152198089,1.0923620932351
3.2725,0.803257742345651,1.36548925615078,1.05741024402787
3.29,0.766317821540506,1.36729938670339,1.02482223717022
3.3075,0.731944785294762,1.36911191681543,0.994472784529788
3.325,0.700033904624754,1.37092684966781,0.966240188334951
3.3425,0.670479618165652,1.37274418844569,0.940007333014663
3.36,0.64317700282975,1.37456393633842,0.915662419764052
3.3775,0.618023026384459,1.37638609653959,0.893099480243269
3.395,0.594917600157505,1.37821067224702,0.872218702481291
3.4125,0.573764451264212,1.38003766666278,0.85292659860539
3.43,0.554471834206291,1.38186708299317,0.83513604062316
3.4475,0.536953101554335,1.38369892444876,0.818766187264216
3.465,0.521127152826438,1.38553319424435,0.803742321913929
3.4825,0.506918779729011,1.38736989559901,0.789995618978134
3.5,0.494258924732928,1.3892090317361,0.777462853615656
