BNRE,16,1,0.34,0
BNRE,16,2,0.01,1
BNRE,16,3,0.01,1
BNRE,16,4,0.01,1
BNRE,16,5,0.01,1
BNRE,16,6,0.01,1
BNRE,16,7,0.1,0
BNRE,16,8,0.01,1
BNRE,16,9,0.02,1
BNRE,16,10,0.55,0
BNRE,16,11,0.58,0
BNRE,16,12,0.01,1
BNRE,16,13,0.02,1
BNRE,16,14,0.02,1
BNRE,16,15,0.01,1
BNRE,16,16,0.36,0
BNRE,16,17,0.04,1
BNRE,16,18,0.01,1
BNRE,16,19,0.02,1
BNRE,16,20,0.01,1
BNRE,16,21,0.01,1
BNRE,16,22,0.01,1
BNRE,16,23,0.15,0
BNRE,16,24,0.08,0
BNRE,16,25,0.05,0
BNRE,16,26,0.17,0
BNRE,16,27,0.01,1
BNRE,16,28,0.01,1
BNRE,16,29,0.13,0
BNRE,16,30,0.01,1
BNRE,16,31,0.22,0
BNRE,16,32,0.02,1
BNRE,16,33,0.01,1
BNRE,16,34,0.02,1
BNRE,16,35,0.01,1
BNRE,16,36,0.01,1
BNRE,16,37,0.05,0
BNRE,16,38,0.02,1
BNRE,16,39,0.04,1
BNRE,16,40,0.01,1
BNRE,16,41,0.01,1
BNRE,16,42,0.06,0
BNRE,16,43,0.61,0
BNRE,16,44,0.01,1
BNRE,16,45,0.01,1
BNRE,16,46,0.01,1
BNRE,16,47,0.01,1
BNRE,16,48,0.01,1
BNRE,16,49,0.01,1
BNRE,16,50,0.01,1
BNRE,16,51,0.01,1
BNRE,16,52,0.03,1
BNRE,16,53,0.01,1
BNRE,16,54,0.01,1
BNRE,16,55,0.07,0
BNRE,16,56,0.01,1
BNRE,16,57,0.01,1
BNRE,16,58,0.01,1
BNRE,16,59,0.01,1
BNRE,16,60,0.01,1
BNRE,16,61,0.02,1
BNRE,16,62,0.27,0
BNRE,16,63,0.02,1
BNRE,16,64,0.12,0
BNRE,16,65,0.01,1
BNRE,16,66,0.11,0
BNRE,16,67,0.05,0
BNRE,16,68,0.01,1
BNRE,16,69,0.01,1
BNRE,16,70,0.04,1
BNRE,16,71,0.15,0
BNRE,16,72,0.01,1
BNRE,16,73,0.04,1
BNRE,16,74,0.01,1
BNRE,16,75,0.04,1
BNRE,16,76,0.31,0
BNRE,16,77,0.01,1
BNRE,16,78,0.1,0
BNRE,16,79,0.02,1
BNRE,16,80,0.01,1
BNRE,16,81,0.04,1
BNRE,16,82,0.01,1
BNRE,16,83,0.03,1
BNRE,16,84,0.01,1
BNRE,16,85,0.15,0
BNRE,16,86,0.06,0
BNRE,16,87,0.13,0
BNRE,16,88,0.01,1
BNRE,16,89,0.04,1
BNRE,16,90,0.4,0
BNRE,16,91,0.1,0
BNRE,16,92,0.02,1
BNRE,16,93,0.01,1
BNRE,16,94,0.06,0
BNRE,16,95,0.08,0
BNRE,16,96,0.02,1
BNRE,16,97,0.01,1
BNRE,16,98,0.15,0
BNRE,16,99,0.01,1
BNRE,16,100,0.02,1
NRE,16,1,0.01,1
NRE,16,2,0.01,1
NRE,16,3,0.01,1
NRE,16,4,0.01,1
NRE,16,5,0.01,1
NRE,16,6,0.01,1
NRE,16,7,0.04,1
NRE,16,8,0.01,1
NRE,16,9,0.01,1
NRE,16,10,0.09,0
NRE,16,11,0.01,1
NRE,16,12,0.01,1
NRE,16,13,0.01,1
NRE,16,14,0.01,1
NRE,16,15,0.72,0
NRE,16,16,0.01,1
NRE,16,17,0.01,1
NRE,16,18,0.01,1
NRE,16,19,0.03,1
NRE,16,20,0.01,1
NRE,16,21,0.01,1
NRE,16,22,0.01,1
NRE,16,23,0.01,1
NRE,16,24,0.01,1
NRE,16,25,0.01,1
NRE,16,26,0.01,1
NRE,16,27,0.01,1
NRE,16,28,0.01,1
NRE,16,29,0.01,1
NRE,16,30,0.01,1
NRE,16,31,0.01,1
NRE,16,32,0.05,0
NRE,16,33,0.01,1
NRE,16,34,0.01,1
NRE,16,35,0.01,1
NRE,16,36,0.01,1
NRE,16,37,0.65,0
NRE,16,38,0.01,1
NRE,16,39,0.01,1
NRE,16,40,0.01,1
NRE,16,41,0.11,0
NRE,16,42,0.01,1
NRE,16,43,0.04,1
NRE,16,44,0.01,1
NRE,16,45,0.01,1
NRE,16,46,0.01,1
NRE,16,47,0.01,1
NRE,16,48,0.01,1
NRE,16,49,0.01,1
NRE,16,50,0.04,1
NRE,16,51,0.01,1
NRE,16,52,0.01,1
NRE,16,53,0.01,1
NRE,16,54,0.01,1
NRE,16,55,0.01,1
NRE,16,56,0.01,1
NRE,16,57,0.01,1
NRE,16,58,0.01,1
NRE,16,59,0.01,1
NRE,16,60,0.02,1
NRE,16,61,0.01,1
NRE,16,62,0.01,1
NRE,16,63,0.01,1
NRE,16,64,0.01,1
NRE,16,65,0.01,1
NRE,16,66,0.01,1
NRE,16,67,0.01,1
NRE,16,68,0.01,1
NRE,16,69,0.01,1
NRE,16,70,0.01,1
NRE,16,71,0.01,1
NRE,16,72,0.01,1
NRE,16,73,0.01,1
NRE,16,74,0.01,1
NRE,16,75,0.01,1
NRE,16,76,0.01,1
NRE,16,77,0.01,1
NRE,16,78,0.03,1
NRE,16,79,0.01,1
NRE,16,80,0.01,1
NRE,16,81,0.01,1
NRE,16,82,0.01,1
NRE,16,83,0.01,1
NRE,16,84,0.03,1
NRE,16,85,0.01,1
NRE,16,86,0.01,1
NRE,16,87,0.02,1
NRE,16,88,0.01,1
NRE,16,89,0.03,1
NRE,16,90,1,0
NRE,16,91,0.01,1
NRE,16,92,0.01,1
NRE,16,93,0.06,0
NRE,16,94,0.01,1
NRE,16,95,0.01,1
NRE,16,96,0.01,1
NRE,16,97,0.01,1
NRE,16,98,0.01,1
NRE,16,99,0.01,1
NRE,16,100,0.01,1
BNRE,128,1,0.01,1
BNRE,128,2,0.07,0
BNRE,128,3,0.01,1
BNRE,128,4,0.01,1
BNRE,128,5,0.05,0
BNRE,128,6,0.02,1
BNRE,128,7,0.01,1
BNRE,128,8,0.22,0
BNRE,128,9,0.15,0
BNRE,128,10,0.02,1
BNRE,128,11,0.03,1
BNRE,128,12,0.03,1
BNRE,128,13,0.04,1
BNRE,128,14,0.08,0
BNRE,128,15,0.01,1
BNRE,128,16,0.04,1
BNRE,128,17,0.05,0
BNRE,128,18,0.01,1
BNRE,128,19,0.01,1
BNRE,128,20,0.02,1
BNRE,128,21,0.01,1
BNRE,128,22,0.01,1
BNRE,128,23,0.02,1
BNRE,128,24,0.01,1
BNRE,128,25,0.04,1
BNRE,128,26,0.01,1
BNRE,128,27,0.19,0
BNRE,128,28,0.03,1
BNRE,128,29,0.01,1
BNRE,128,30,0.01,1
BNRE,128,31,0.05,0
BNRE,128,32,0.02,1
BNRE,128,33,0.01,1
BNRE,128,34,0.01,1
BNRE,128,35,0.04,1
BNRE,128,36,0.03,1
BNRE,128,37,0.01,1
BNRE,128,38,0.05,0
BNRE,128,39,0.01,1
BNRE,128,40,0.06,0
BNRE,128,41,0.03,1
BNRE,128,42,0.4,0
BNRE,128,43,0.01,1
BNRE,128,44,0.01,1
BNRE,128,45,0.15,0
BNRE,128,46,0.03,1
BNRE,128,47,0.01,1
BNRE,128,48,0.01,1
BNRE,128,49,0.03,1
BNRE,128,50,0.03,1
BNRE,128,51,0.01,1
BNRE,128,52,0.01,1
BNRE,128,53,0.01,1
BNRE,128,54,0.01,1
BNRE,128,55,0.09,0
BNRE,128,56,0.01,1
BNRE,128,57,0.31,0
BNRE,128,58,0.18,0
BNRE,128,59,0.03,1
BNRE,128,60,0.11,0
BNRE,128,61,0.05,0
BNRE,128,62,0.2,0
BNRE,128,63,0.01,1
BNRE,128,64,0.11,0
BNRE,128,65,0.01,1
BNRE,128,66,0.2,0
BNRE,128,67,0.06,0
BNRE,128,68,0.23,0
BNRE,128,69,0.01,1
BNRE,128,70,0.01,1
BNRE,128,71,0.11,0
BNRE,128,72,0.12,0
BNRE,128,73,0.01,1
BNRE,128,74,0.01,1
BNRE,128,75,0.02,1
BNRE,128,76,0.02,1
BNRE,128,77,0.01,1
BNRE,128,78,0.01,1
BNRE,128,79,0.04,1
BNRE,128,80,0.06,0
BNRE,128,81,0.04,1
BNRE,128,82,0.04,1
BNRE,128,83,0.04,1
BNRE,128,84,0.01,1
BNRE,128,85,0.01,1
BNRE,128,86,0.01,1
BNRE,128,87,0.1,0
BNRE,128,88,0.01,1
BNRE,128,89,0.02,1
BNRE,128,90,0.21,0
BNRE,128,91,0.09,0
BNRE,128,92,0.01,1
BNRE,128,93,0.01,1
BNRE,128,94,0.01,1
BNRE,128,95,0.02,1
BNRE,128,96,0.02,1
BNRE,128,97,0.01,1
BNRE,128,98,0.01,1
BNRE,128,99,0.37,0
BNRE,128,100,0.1,0
NRE,128,1,0.02,1
NRE,128,2,0.23,0
NRE,128,3,0.01,1
NRE,128,4,0.02,1
NRE,128,5,0.11,0
NRE,128,6,0.19,0
NRE,128,7,0.16,0
NRE,128,8,0.01,1
NRE,128,9,0.03,1
NRE,128,10,0.05,0
NRE,128,11,0.72,0
NRE,128,12,0.07,0
NRE,128,13,0.01,1
NRE,128,14,0.06,0
NRE,128,15,0.61,0
NRE,128,16,0.02,1
NRE,128,17,0.03,1
NRE,128,18,0.2,0
NRE,128,19,0.11,0
NRE,128,20,0.03,1
NRE,128,21,0.01,1
NRE,128,22,0.2,0
NRE,128,23,0.25,0
NRE,128,24,0.2,0
NRE,128,25,0.02,1
NRE,128,26,0.29,0
NRE,128,27,0.01,1
NRE,128,28,0.34,0
NRE,128,29,0.02,1
NRE,128,30,0.26,0
NRE,128,31,0.22,0
NRE,128,32,0.05,0
NRE,128,33,0.06,0
NRE,128,34,0.02,1
NRE,128,35,0.01,1
NRE,128,36,0.01,1
NRE,128,37,0.01,1
NRE,128,38,0.09,0
NRE,128,39,0.68,0
NRE,128,40,0.01,1
NRE,128,41,0.07,0
NRE,128,42,0.31,0
NRE,128,43,0.11,0
NRE,128,44,0.01,1
NRE,128,45,0.47,0
NRE,128,46,0.05,0
NRE,128,47,0.85,0
NRE,128,48,0.02,1
NRE,128,49,0.06,0
NRE,128,50,0.05,0
NRE,128,51,0.14,0
NRE,128,52,0.01,1
NRE,128,53,0.1,0
NRE,128,54,0.07,0
NRE,128,55,0.34,0
NRE,128,56,0.02,1
NRE,128,57,0.22,0
NRE,128,58,0.24,0
NRE,128,59,0.04,1
NRE,128,60,0.02,1
NRE,128,61,0.12,0
NRE,128,62,0.42,0
NRE,128,63,0.28,0
NRE,128,64,0.38,0
NRE,128,65,0.12,0
NRE,128,66,0.13,0
NRE,128,67,0.22,0
NRE,128,68,0.01,1
NRE,128,69,0.03,1
NRE,128,70,0.2,0
NRE,128,71,0.01,1
NRE,128,72,0.05,0
NRE,128,73,0.09,0
NRE,128,74,0.01,1
NRE,128,75,0.01,1
NRE,128,76,0.1,0
NRE,128,77,0.37,0
NRE,128,78,0.03,1
NRE,128,79,0.04,1
NRE,128,80,0.69,0
NRE,128,81,0.49,0
NRE,128,82,0.08,0
NRE,128,83,0.5,0
NRE,128,84,0.11,0
NRE,128,85,0.01,1
NRE,128,86,0.14,0
NRE,128,87,0.01,1
NRE,128,88,0.06,0
NRE,128,89,0.11,0
NRE,128,90,0.08,0
NRE,128,91,0.1,0
NRE,128,92,0.03,1
NRE,128,93,0.15,0
NRE,128,94,0.34,0
NRE,128,95,0.19,0
NRE,128,96,0.03,1
NRE,128,97,0.21,0
NRE,128,98,0.17,0
NRE,128,99,0.87,0
NRE,128,100,0.06,0
BNRE,512,1,0.02,1
BNRE,512,2,0.73,0
BNRE,512,3,0.03,1
BNRE,512,4,0.55,0
BNRE,512,5,0.02,1
BNRE,512,6,0.01,1
BNRE,512,7,0.02,1
BNRE,512,8,0.16,0
BNRE,512,9,0.32,0
BNRE,512,10,0.03,1
BNRE,512,11,0.06,0
BNRE,512,12,0.31,0
BNRE,512,13,0.02,1
BNRE,512,14,0.31,0
BNRE,512,15,0.22,0
BNRE,512,16,0.03,1
BNRE,512,17,0.17,0
BNRE,512,18,0.01,1
BNRE,512,19,0.22,0
BNRE,512,20,0.67,0
BNRE,512,21,0.08,0
BNRE,512,22,0.08,0
BNRE,512,23,0.09,0
BNRE,512,24,0.07,0
BNRE,512,25,0.03,1
BNRE,512,26,0.03,1
BNRE,512,27,0.07,0
BNRE,512,28,0.44,0
BNRE,512,29,0.2,0
BNRE,512,30,0.35,0
BNRE,512,31,0.07,0
BNRE,512,32,0.02,1
BNRE,512,33,0.17,0
BNRE,512,34,0.1,0
BNRE,512,35,0.13,0
BNRE,512,36,0.34,0
BNRE,512,37,0.01,1
BNRE,512,38,0.13,0
BNRE,512,39,0.09,0
BNRE,512,40,0.01,1
BNRE,512,41,0.05,0
BNRE,512,42,0.43,0
BNRE,512,43,0.05,0
BNRE,512,44,0.09,0
BNRE,512,45,0.43,0
BNRE,512,46,0.12,0
BNRE,512,47,0.01,1
BNRE,512,48,0.22,0
BNRE,512,49,0.1,0
BNRE,512,50,0.01,1
BNRE,512,51,0.59,0
BNRE,512,52,0.05,0
BNRE,512,53,0.11,0
BNRE,512,54,0.02,1
BNRE,512,55,0.17,0
BNRE,512,56,0.49,0
BNRE,512,57,0.16,0
BNRE,512,58,0.04,1
BNRE,512,59,0.05,0
BNRE,512,60,0.01,1
BNRE,512,61,0.06,0
BNRE,512,62,0.27,0
BNRE,512,63,0.06,0
BNRE,512,64,0.44,0
BNRE,512,65,0.75,0
BNRE,512,66,0.05,0
BNRE,512,67,0.03,1
BNRE,512,68,0.01,1
BNRE,512,69,0.09,0
BNRE,512,70,0.01,1
BNRE,512,71,0.14,0
BNRE,512,72,0.07,0
BNRE,512,73,0.09,0
BNRE,512,74,0.07,0
BNRE,512,75,0.28,0
BNRE,512,76,0.05,0
BNRE,512,77,0.02,1
BNRE,512,78,0.19,0
BNRE,512,79,0.11,0
BNRE,512,80,0.06,0
BNRE,512,81,0.15,0
BNRE,512,82,0.05,0
BNRE,512,83,0.71,0
BNRE,512,84,0.27,0
BNRE,512,85,0.06,0
BNRE,512,86,0.01,1
BNRE,512,87,0.04,1
BNRE,512,88,0.21,0
BNRE,512,89,0.37,0
BNRE,512,90,0.1,0
BNRE,512,91,0.01,1
BNRE,512,92,0.06,0
BNRE,512,93,0.14,0
BNRE,512,94,0.09,0
BNRE,512,95,0.01,1
BNRE,512,96,0.09,0
BNRE,512,97,0.07,0
BNRE,512,98,0.22,0
BNRE,512,99,0.05,0
BNRE,512,100,0.08,0
NRE,512,1,0.17,0
NRE,512,2,0.48,0
NRE,512,3,0.24,0
NRE,512,4,0.24,0
NRE,512,5,0.28,0
NRE,512,6,0.31,0
NRE,512,7,0.06,0
NRE,512,8,0.44,0
NRE,512,9,0.49,0
NRE,512,10,0.56,0
NRE,512,11,0.78,0
NRE,512,12,0.01,1
NRE,512,13,0.06,0
NRE,512,14,0.09,0
NRE,512,15,0.23,0
NRE,512,16,0.21,0
NRE,512,17,0.29,0
NRE,512,18,0.24,0
NRE,512,19,0.23,0
NRE,512,20,0.1,0
NRE,512,21,0.22,0
NRE,512,22,0.33,0
NRE,512,23,0.24,0
NRE,512,24,0.27,0
NRE,512,25,0.39,0
NRE,512,26,0.28,0
NRE,512,27,0.44,0
NRE,512,28,0.25,0
NRE,512,29,0.13,0
NRE,512,30,0.02,1
NRE,512,31,0.52,0
NRE,512,32,0.62,0
NRE,512,33,0.46,0
NRE,512,34,0.26,0
NRE,512,35,0.35,0
NRE,512,36,0.16,0
NRE,512,37,0.06,0
NRE,512,38,0.05,0
NRE,512,39,0.3,0
NRE,512,40,0.15,0
NRE,512,41,0.23,0
NRE,512,42,0.21,0
NRE,512,43,0.16,0
NRE,512,44,0.34,0
NRE,512,45,0.6,0
NRE,512,46,0.17,0
NRE,512,47,0.01,1
NRE,512,48,0.31,0
NRE,512,49,0.36,0
NRE,512,50,0.03,1
NRE,512,51,0.88,0
NRE,512,52,0.28,0
NRE,512,53,0.13,0
NRE,512,54,0.27,0
NRE,512,55,0.24,0
NRE,512,56,0.58,0
NRE,512,57,0.38,0
NRE,512,58,0.14,0
NRE,512,59,0.18,0
NRE,512,60,0.4,0
NRE,512,61,0.35,0
NRE,512,62,0.22,0
NRE,512,63,0.01,1
NRE,512,64,0.26,0
NRE,512,65,0.46,0
NRE,512,66,0.6,0
NRE,512,67,0.47,0
NRE,512,68,0.51,0
NRE,512,69,0.23,0
NRE,512,70,0.2,0
NRE,512,71,0.05,0
NRE,512,72,0.42,0
NRE,512,73,0.4,0
NRE,512,74,0.16,0
NRE,512,75,0.09,0
NRE,512,76,0.08,0
NRE,512,77,0.03,1
NRE,512,78,0.28,0
NRE,512,79,0.36,0
NRE,512,80,0.65,0
NRE,512,81,0.05,0
NRE,512,82,0.13,0
NRE,512,83,0.17,0
NRE,512,84,0.26,0
NRE,512,85,0.15,0
NRE,512,86,0.59,0
NRE,512,87,0.55,0
NRE,512,88,0.19,0
NRE,512,89,0.84,0
NRE,512,90,0.16,0
NRE,512,91,0.4,0
NRE,512,92,0.69,0
NRE,512,93,0.36,0
NRE,512,94,0.24,0
NRE,512,95,0.49,0
NRE,512,96,0.29,0
NRE,512,97,0.31,0
NRE,512,98,0.31,0
NRE,512,99,0.3,0
NRE,512,100,0.14,0
BNRE,4096,1,0.81,0
BNRE,4096,2,0.88,0
BNRE,4096,3,0.03,1
BNRE,4096,4,0.19,0
BNRE,4096,5,0.61,0
BNRE,4096,6,0.67,0
BNRE,4096,7,0.84,0
BNRE,4096,8,0.32,0
BNRE,4096,9,0.85,0
BNRE,4096,10,0.42,0
BNRE,4096,11,0.57,0
BNRE,4096,12,0.35,0
BNRE,4096,13,1,0
BNRE,4096,14,0.55,0
BNRE,4096,15,0.09,0
BNRE,4096,16,0.22,0
BNRE,4096,17,0.12,0
BNRE,4096,18,0.39,0
BNRE,4096,19,0.53,0
BNRE,4096,20,0.42,0
BNRE,4096,21,0.39,0
BNRE,4096,22,0.77,0
BNRE,4096,23,0.67,0
BNRE,4096,24,0.4,0
BNRE,4096,25,0.22,0
BNRE,4096,26,0.55,0
BNRE,4096,27,0.37,0
BNRE,4096,28,0.03,1
BNRE,4096,29,0.7,0
BNRE,4096,30,0.29,0
BNRE,4096,31,0.51,0
BNRE,4096,32,0.23,0
BNRE,4096,33,0.38,0
BNRE,4096,34,0.01,1
BNRE,4096,35,0.26,0
BNRE,4096,36,0.04,1
BNRE,4096,37,0.23,0
BNRE,4096,38,0.28,0
BNRE,4096,39,0.15,0
BNRE,4096,40,0.1,0
BNRE,4096,41,0.46,0
BNRE,4096,42,0.21,0
BNRE,4096,43,0.97,0
BNRE,4096,44,0.54,0
BNRE,4096,45,0.74,0
BNRE,4096,46,0.51,0
BNRE,4096,47,0.94,0
BNRE,4096,48,0.37,0
BNRE,4096,49,0.69,0
BNRE,4096,50,0.2,0
BNRE,4096,51,0.33,0
BNRE,4096,52,0.44,0
BNRE,4096,53,0.62,0
BNRE,4096,54,0.4,0
BNRE,4096,55,0.39,0
BNRE,4096,56,0.17,0
BNRE,4096,57,0.56,0
BNRE,4096,58,0.21,0
BNRE,4096,59,0.95,0
BNRE,4096,60,0.92,0
BNRE,4096,61,0.65,0
BNRE,4096,62,0.27,0
BNRE,4096,63,0.39,0
BNRE,4096,64,0.75,0
BNRE,4096,65,0.58,0
BNRE,4096,66,0.2,0
BNRE,4096,67,0.67,0
BNRE,4096,68,0.09,0
BNRE,4096,69,0.12,0
BNRE,4096,70,0.2,0
BNRE,4096,71,0.08,0
BNRE,4096,72,0.43,0
BNRE,4096,73,0.02,1
BNRE,4096,74,0.8,0
BNRE,4096,75,0.18,0
BNRE,4096,76,0.02,1
BNRE,4096,77,0.13,0
BNRE,4096,78,0.64,0
BNRE,4096,79,0.19,0
BNRE,4096,80,0.46,0
BNRE,4096,81,0.06,0
BNRE,4096,82,0.02,1
BNRE,4096,83,0.99,0
BNRE,4096,84,0.01,1
